company,year,sent_id,sentence,maintenance_and_repair,spare_parts_support,leasing_and_rental,warranty_and_insurance,installation_and_commissioning,technical_support,customization_and_r&d_services,distribution_and_procurement,training_and_consulting,solutions_system_integration,digital_and_streaming_services,performance_based_contracts,recycling_and_process_management
603601,2024,598,2024 年 8 月 13 日，公司第五届董事会第十四次会议和第五 届监事会第九次会议审议通过了《关于调整 2022 年股票期 权激励计划行权价格的议案》，监事会对 2022 年股票期权 激励计划行权价格的调整进行了核查并发表了同意的意见,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,599,查询索引 详见公司于 2024 年 4 月 25 日刊登在上 海证券交易所网站（www.sse.com.cn） 及指定信息披露媒体的《关于 2022 年 股票期权激励计划首次授予第一个行 权期行权条件未成就及注销部分股票 期权的公告》（公告编号：临 2024-030）,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,600,详见公司于 2024 年 8 月 14 日刊登在上 海证券交易所网站（www.sse.com.cn） 及指定信息披露媒体的《关于调整公司 2022 年股票期权激励计划行权价格的 公告》（公告编号：临 2024-065）,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,601,(二) 临时公告未披露或有后续进展的激励情况 股权激励情况 □适用 √不适用 其他说明： □适用 √不适用 员工持股计划情况 □适用 √不适用 其他激励措施 □适用 √不适用 (三) 董事、高级管理人员报告期内被授予的股权激励情况 □适用 √不适用 67 / 271 重庆再升科技股份有限公司2024 年年度报告 (四) 报告期内对高级管理人员的考评机制，以及激励机制的建立、实施情况 √适用 □不适用 1、公司建立了完善的绩效考核机制，对公司高级管理人员基于其工作业绩进行考核,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,602,公司在 每个月度及经营年度末，结合公司的经营情况及个人业绩目标完成情况，对各位高级管理人员进 行综合评估考核,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,603,"2、为了进一步建立、健全公司激励机制，充分调动公司中高层管理人员及核心员工的积极性， 留住人才、激励人才，将中高层管理人员和核心员工的利益与公司利益更加紧密地结合，加强企 业凝聚力，使各方共同关注公司的长远发展，推动公司可持续发展，在充分保障股东的利益的前 提下，根据收益与贡献相对等的原则，根据《公司法》《证券法》《上市公司股权激励管理办法》 等有关法律、法规和规范性文件以及《公司章程》的规定，结合公司目前执行的薪酬体系和绩效 考核体系等管理制度，2022 年公司制定了《再升科技 2022 年股票期权激励计划（草案）》，对 302 名中高层管理人员及核心员工授予了 1,818.1112 万份股票期权",0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,604,"2024 年 4 月，因部分激励对象 离职和部分人员已不在激励范围内，同时因 2022 年激励计划第一个行权期行权条件未成就，公司 第五届董事会第十一次会议同意注销 2022 年股票期权激励计划首次授予但未行权的股票期权合 计 8,872,509 份（具体内容详见公司 2024 年 4 月 25 日在上海证券交易所网站（www.sse.com.cn） 披露的《再升科技关于 2022 年股票期权激励计划首次授予第一个行权期行权条件未成就及注销部 分股票期权的公告》，公告编号：临 2024-030）",0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,605,十二、报告期内的内部控制制度建设及实施情况 √适用 □不适用 为加强和规范企业内部控制，提高企业经营管理水平和风险防范能力，公司依照《企业内部 控制基本规范》、《企业内部控制评价指引》等相关规定，持续优化、完善公司内部控制体系建 设，强化内部审计监督,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,606,公司设有审计部，对公司的管理理念、企业文化、战略规划、年度目标的落实执行情况进行 监督，对工程招投标、设备物资采购、资金管理、成本管理、投资管理、存货管理、研发设计、 营销管理等方面进行监察，完善经营管理意见和整改措施，并督促检查落实,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,607,不断推动和提升公 司监察执行力的文化和水平，提高公司自身风险管控能力,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,608,公司建立《重庆再升科技股份有限公司内部审计制度》，旨在健全全面风险管理机制，完善 公司内部控制制度，增强公司自我约束，改善经营管理，保障公司生产经营活动的健康发展，提 高经济效益，实现公司资产保值增值,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,609,持续对公司内部控制制度的完整性、合理性及及其实施的 有效性进行检查和评估，持续监督公司经济活动的合法性、合规性、真实性和完整性,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,610,协助建立 健全反舞弊机制，确定反舞弊的重点领域、关键环节和主要内容，重点审查对外投资、购买和出 售资产、对外担保、关联交易、募集资金使用、信息披露等事项相关内部控制制度的完整性、合 理性及实施的有效性,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,611,以适应不断变化的外部环境及内部管理要求,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,612,报告期内，公司制定了《总经理轮值管理制度》《独立董事专门会议制度》《会计师事务所 选聘制度》《董事、监事薪酬管理制度》《舆情管理制度》《资产核销管理制度》系列规章制度， 并修订了《公司总经理工作细则》，上述内控制度体系执行良好，内部控制执行基本有效，不存 在重大缺陷,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,613,报告期内部控制存在重大缺陷情况的说明 □适用 √不适用 十三、报告期内对子公司的管理控制情况 √适用 □不适用 公司构建了以总部制度为基础、各分子公司、中心、部门遵照执行的内控制度建设体系,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,614,68 / 271 重庆再升科技股份有限公司2024 年年度报告 截至报告期末，公司对下属分子公司的内部控制制度完整性、合理性及实施的有效性进行持 续检查和评估，对其经济资料、经济活动的合法性、合规性、真实性和完整性进行审计，包括财 务报告、业绩情况、预测性财务信息等,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,615,监督各分子公司经营管理履职尽职情况，对项目投资、 生产运营等事项进行管理和监督，不断提高分子公司规范运作水平,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,616,公司内审部门定期对分子公 司制度建设、经营活动情况进行现场检查，并对检查过程中存在的问题进行跟踪并督促整改,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,617,加 强对分子公司内部管理控制与协同，提高分子公司经营管理水平,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,618,十四、内部控制审计报告的相关情况说明 √适用 □不适用 公司第五届董事会第二十二次会议审议通过了《关于确认公司 2024 年度内部控制自我评价报 告的议案》，报告全文详见 2025 年 4 月 24 日上海证券交易所 www.sse.com.cn 披露的内容,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,619,是否披露内部控制审计报告：是 内部控制审计报告意见类型：标准的无保留意见 十五、上市公司治理专项行动自查问题整改情况 不适用 十六、其他 □适用 √不适用 69 / 271 重庆再升科技股份有限公司2024 年年度报告 第五节 环境与社会责任 一、环境信息情况 是否建立环境保护相关机制 报告期内投入环保资金（单位：万元） 是 596.67 (一) 属于环境保护部门公布的重点排污单位的公司及其主要子公司的环保情况说明 √适用 □不适用 公司高度重视环境保护工作，严格贯彻及落实《中华人民共和国环境保护法》等相关法律法 规，秉承“为节能洁净拼搏工作，为后代幸福努力奋斗”的公司愿景，持续开展环保规范化管理 和污染防治工作,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,620,报告期内，公司未发生环境污染事故，未受到环保行政处罚，三废达标排放,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,621,公司通过了 ISO14001 环境管理体系认证、清洁生产审核，连续获得“环保诚信企业”称号,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,622,公司实现了废水 达标处理及综合利用，提高生产回用水，满足环保法律法规要求，减少环境污染和社会影响，保 护和改善环境质量，满足清洁生产及节约水资源的需要,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,623,公司不断进行生产线工艺改进，减少能 源资源使用，提高生产效率，降低能源消耗，持续开展环保规范化管理和污染防治工作,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,624,公司全资子公司宣汉正原属于环境监管重点单位，在《达州市 2024 年环境监管重点单位名录》 中，其环保情况如下： 1、 排污信息 √适用 □不适用 废气排放执行标准：玻璃熔窑废气中氮氧化物执行大气污染物综合排放标准 GB16297-1996，限 值为 240mg/Nm3,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,625,二氧化硫执行大气污染物综合排放标准 GB16297-1996，限值为 550mg/Nm3,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,626,颗 粒物执行工业炉窑大气污染物排放标准 GB9078-1996，限值为 200mg/Nm3,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,627,报告期公司严格按照规 定进行处理后达标排放，无超标排放,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,628,废水排放执行标准：《污水综合排放标准》（GB8978-1996）三级标准,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,629,主要监测指标：pH、悬 浮物、COD、氨氮、总磷、动植物油,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,630,排放口数量：4 个,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,631,超标情况：监测未超标,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,632,污水排放进入 园区污水处理厂,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,633,噪音排放执行标准：厂界噪音执行《工业企业厂界环境噪声排放标准》（GB12348-2008）,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,634,主 要来源：设备运行,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,635,超标情况：监测未超标,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,636,2、 防治污染设施的建设和运行情况 √适用 □不适用 宣汉正原采取多种污染防治设施，并确保环保设施运行良好,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,637,废气：采用布袋除尘+SCR 脱硝设备进行废气处理，设备保持正常运行状态,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,638,废水：采用一体化污水处理设备进行处理，设备保持正常运行状态,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,639,噪音：修建有隔音房和具有吸音的吸音墙体,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,640,对风机安装消音器及减震基础,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,641,厂界修建高 17 米、长 130 米的声屏障,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,642,噪音治理设施均处于正常运行状态,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,643,3、 建设项目环境影响评价及其他环境保护行政许可情况 √适用 □不适用 宣汉正原严格按照规定进行环境影响评价，并取得项目验收和排放许可，分别取得项目的审 批文件：宣环审[2011]85 号、宣环函[2012]63 号、宣环验[2014]1 号、宣环审[2015]82 号、宣环 审[2015]49、宣环审[2015]84、宣环审[2018]81 号、宣环审[2019]2 号、宣环审[2022]19 号、宣 环审[2022]42 号、宣环审[2024]51 号、《排污许可证》（证书编号:91511722MA62E48C6Q001U）,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,644,4、 突发环境事件应急预案 √适用 □不适用 70 / 271 重庆再升科技股份有限公司2024 年年度报告 为贯彻落实《中华人民共和国环境保护法》《中华人民共和国突发事件应对法》《国家突发 环境事件应急预案》及《突发环境事件应急预案管理暂行办法》等相关法律、法规和规章要求， 建立健全公司突发环境事件应急救援体系，提高对突发环境事件的预防、应急响应和处置能力,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,645,通过实施有效的预防和监控措施，尽可能的避免突发环境事件的发生,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,646,通过对突发环境事件的迅 速响应和开展有效的应急行动，有效消除、降低突发环境事件的污染危害和影响，编制了公司突 发环境事件应急预案，已在宣汉县环境保护部门备案,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,647,5、 环境自行监测方案 √适用 □不适用 公司按照排污许可证要求编制了《自行监测方案》，并委托具有资质的专业第三方严格按照 方案进行周期性监测，按照排污许可证的管理要求，在全国排污许可证管理信息平台上公示了重 要的生产设施、治理设施以及监测数据等相关信息,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,648,6、 报告期内因环境问题受到行政处罚的情况 □适用 √不适用 7、 其他应当公开的环境信息 □适用 √不适用 (二) 重点排污单位之外的公司环保情况说明 □适用 √不适用 1、 因环境问题受到行政处罚的情况 □适用 √不适用 2、 参照重点排污单位披露其他环境信息 □适用 √不适用 3、 未披露其他环境信息的原因 □适用 √不适用 (三) 有利于保护生态、防治污染、履行环境责任的相关信息 □适用 √不适用 (四) 在报告期内为减少其碳排放所采取的措施及效果 是否采取减碳措施 减少排放二氧化碳当量（单位：吨） 减碳措施类型（如使用清洁能源发电、 在生产过程中使用减碳技术、研发生产 助于减碳的新产品等） 否 具体说明 □适用 √不适用 71 / 271 重庆再升科技股份有限公司2024 年年度报告 二、社会责任工作情况 (一) 是否单独披露社会责任报告、可持续发展报告或 ESG 报告 √适用 □不适用 详情请查阅公司 2024 年社会责任报告 (二) 社会责任工作具体情况 √适用 □不适用 详情请查阅公司 2024 年社会责任报告,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,649,具体说明 □适用 √不适用 三、巩固拓展脱贫攻坚成果、乡村振兴等工作具体情况 □适用 √不适用 具体说明 □适用 √不适用 72 / 271 重庆再升科技股份有限公司2024 年年度报告 第六节 重要事项 一、承诺事项履行情况 (一) 公司实际控制人、股东、关联方、收购人以及公司等承诺相关方在报告期内或持续到报告期内的承诺事项 √适用 □不适用 承诺背景 承诺 类型 承诺方 承诺 内容 承诺时间 是否 有履 行期 限 承诺 期限 是否及 时严格 履行 如未能及时履行 应说明未完成履 行的具体原因 如未能及时 履行应说明 下一步计划 其他 融京汇聚 融京汇聚承诺将严格遵守证券法律法规和上 海证券交易所的有关规定，合法合规参与证券 市场交易，并及时履行有关的信息披露义务,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,650,2018.6.5 是 长期 是 2018.6.5 是 长期 是 无 无 无 无 收购报告书 或权益变动 报告书中所 作承诺 其他 郭茂 与首次公开 发行相关的 承诺 解决 同业 竞争 郭茂 郭茂承诺将严格遵守证券法律法规和上海证 券交易所的有关规定，合法合规参与证券市场 交易，并及时履行有关的信息披露义务,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,651,本人承诺，在本人作为再升科技的控制股东、 实际控制人及担任再升科技董事、高级管理人 员期间，本人及本人控制的企业不会直接或间 接地以任何方式，包括但不限于通过自营、合 资或联营，从事或者参与与再升科技业务存在 直接或间接竞争关系的任何业务活动,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,652,不会利 用本人从再升科技获取的信息直接或间接从 事或参与与再升科技相竞争的活动,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,653,亦不会进 行任何损害或可能损害再升科技利益的其他 竞争行为,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,654,2012.2.17 是 长期 是 无 无 73 / 271 重庆再升科技股份有限公司2024 年年度报告 其他 郭茂 其他 郭茂 与再融资相 关的承诺 公司首次公开发行股票的招股说明书不存在 虚假记载、误导性陈述或重大遗漏，并对其真 实性、准确性和完整性承担个别和连带的法律 责任,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,655,公司公开发行股票的招股说明书有虚 假、误导性陈诉或者重大遗漏，对判断公司是 否符合法律规定的发行条件构成该重大、实质 影响的，本人将回购首次公开发行时本人公开 发售的股份,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,656,为确保公司本次发行摊薄即期回报的填补措 施得到切实执行，公司控股股东、实际控制人 作出如下承诺： 1、不越权干预公司经营管理活动,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,657,2、不侵占公司利益,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,658,3、督促公司切实履行填补回报措施,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,659,4、不无偿或以不公平条件向其他单位或者个 人输送利益，也不采用其他方式损害公司利 益,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,660,5、对其本人的职务消费行为进行约束,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,661,6、不动用公司资产从事与本人履行职责无关 的投资、消费活动,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,662,7、由董事会或薪酬委员会制定的薪酬制度与 公司填补回报措施的执行情况相挂钩,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,663,8、未来公司如实施股权激励计划，股权激励 计划设置的行权条件将与公司填补回报措施 的执行情况相挂钩,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,664,其他 公司董事、 高级管理 人员 为确保公司本次发行摊薄即期回报的填补措 施得到切实执行，公司董事、高级管理人员作 出如下承诺： 1、不得无偿或以不公平条件向其他单位或者 2021.2.9 是 2014.5.27 是 长期 是 无 无 2021.2.9 是 可转 换公 司债 券实 施完 毕 可转 换公 司债 券实 是 无 无 是 无 无 74 / 271 重庆再升科技股份有限公司2024 年年度报告 个人输送利益，也不得采用其他方式损害公司 利益,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,665,2、对董事和高级管理人员的职务消费行为进 行约束,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,666,3、不得动用公司资产从事与其履行职责无关 的投资、消费活动,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,667,4、由董事会或董事会薪酬与考核委员会制订 的薪酬制度与公司填补回报措施的执行情况 相挂钩,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,668,5、公司未来如有制订股权激励计划的，保证 公司股权激励的行权条件与公司填补回报措 施的执行情况相挂钩,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,669,鉴于重庆再升科技股份有限公司（以下简称 ‘公司’）拟公开发行可转换公司债券，为维 护公司和全体股东的合法权益，本人/本企业 承诺如下： 1、本人及本人关系密切的家庭成员（指配偶、 父母、子女）/本企业在本次可转债发行首日 （募集说明书公告日）前六个月存在股票减持 情形，本人/本企业承诺将不参与本次可转换 公司债券的认购,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,670,2、若本人及本人关系密切的家庭成员（指配 偶、父母、子女）/本企业在本次可转债发行 首日（募集说明书公告日）前六个月不存在股 票减持情形，本人/本企业将根据市场情况决 定是否参与本次可转换公司债券的认购，若认 购成功则本人及本人关系密切的家庭成员（指 配偶、父母、子女）/本企业承诺将严格遵守 相关法律法规对短线交易的要求，自本次可转 债发行首日（募集说明书公 告日）起至本次 可转债发行完成后六个月内不减持公司股票 及认购的本次可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,671,其他 持股 5%以 上的股东 （郭茂、上 海广岑投 资中心 （有限合 伙））及董 事（不含独 立董事）、 监事、高级 管理人员 施完 毕 2022.5.30 / 2022.5.31 / 2022.6.2 是 可转 换公 司债 券实 施完 毕 是 无 无 75 / 271 重庆再升科技股份有限公司2024 年年度报告 3、若本人及本人关系密切的家庭成员（指配 偶、父母、子女）/本企业出现未能履行上述 关于本次可转债发行的承诺情况，由此所得收 益归公司所有，并依法承担由此产生的法律责 任,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,672,鉴于重庆再升科技股份有限公司（以下简称 ‘公司’）拟公开发行可转换公司债券，为维 护公司和全体股东的合法权益，本人承诺如 下： 1、本人承诺将不参与公司本次可转换发行认 购，亦不通过本人配偶、父母、子女及他人账 户参与本次可转债发行认购,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,673,2、本人放弃本次可转债发行认购系真实意思 表示，若本人出现未能履行上述关于本次可转 债发行的承诺情况，由此所得收益归公司所 有，并依法承担由此产生的法律责任,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,674,若公司因信息披露文件中有虚假记载、误导性 陈述或者重大遗漏，导致不符合授予权益或行 使权益安排的，激励对象应当自相关信息披露 文件被确认存在虚假记载、误导性陈述或者重 大遗漏后，将由股权激励计划所获得的全部利 益返还公司,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,675,1、公司承诺不为激励对象依本激励计划获取 有关权益提供贷款以及其他任何形式的财务 资助，包括为其贷款提供担保,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,676,2、公司承诺持股 5%以上的主要股东或实际控 制人及其配偶、父母、子女均未参与本激励计 划,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,677,其他 独立董事 与股权激励 相关的承诺 其他 激励对象 其他 再升科技 2022.5.30 / 2022.6.2 是 可转 换公 司债 券实 施完 毕 是 无 无 2019.5.8 是 长期 是 无 2019.5.8 是 长期 是 无 无 无 76 / 271 重庆再升科技股份有限公司2024 年年度报告 其他 激励对象 其他 再升科技 若公司因信息披露文件中有虚假记载、误导性 陈述或者重大遗漏，导致不符合授予权益或行 使权益安排的，激励对象应当自相关信息披露 文件被确认存在虚假记载、误导性陈述或者重 大遗漏后，将由股权激励计划所获得的全部利 益返还公司,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,678,1、公司承诺不为激励对象依本激励计划获取 有关权益提供贷款以及其他任何形式的财务 资助，包括为其贷款提供担保,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,679,2、公司承诺持股 5%以上的主要股东或实际控 制人及其配偶、父母、子女均未参与本激励计 划,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,680,2022.11.11 是 长期 是 无 无 2022.11.11 是 长期 是 无 无 77 / 271 重庆再升科技股份有限公司2024 年年度报告 (二) 公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目 是否达到原盈利预测及其原因作出说明 □已达到 □未达到 √不适用 (三) 业绩承诺的完成情况及其对商誉减值测试的影响 □适用 √不适用 二、报告期内控股股东及其他关联方非经营性占用资金情况 □适用 √不适用 三、违规担保情况 □适用 √不适用 78 / 271 重庆再升科技股份有限公司2024 年年度报告 四、公司董事会对会计师事务所“非标准意见审计报告”的说明 □适用 √不适用 五、公司对会计政策、会计估计变更或重大会计差错更正原因和影响的分析说明 （一）公司对会计政策、会计估计变更原因及影响的分析说明 □适用 √不适用 （二）公司对重大会计差错更正原因及影响的分析说明 □适用 √不适用 （三）与前任会计师事务所进行的沟通情况 □适用 √不适用 （四）审批程序及其他说明 □适用 √不适用 六、聘任、解聘会计师事务所情况 境内会计师事务所名称 境内会计师事务所报酬 境内会计师事务所审计年限 境内会计师事务所注册会计 师姓名 境内会计师事务所注册会计 师审计服务的累计年限 境外会计师事务所名称 境外会计师事务所报酬 境外会计师事务所审计年限 单位：万元 币种：人民币 原聘任 天职国际会计师事务所（特殊普 通合伙） 65 14 现聘任 信永中和会计师事务所（特殊 普通合伙） 52 1 申军、黄路尧 鲁磊、刘源 申军（5 年）、黄路尧（4 年） 鲁磊（1 年）、刘源（1 年） 不适用 不适用 不适用 名称 不适用 不适用 不适用 报酬 18 内部控制审计会计师事务所 信永中和会计师事务所（特殊普通合伙） 聘任、解聘会计师事务所的情况说明 √适用 □不适用 鉴于公司原聘任的会计师事务所天职国际会计师事务所（特殊普通合伙）（以下简称“天职 国际”）已连续多年为公司提供审计服务，为更好地保证审计工作的独立性与客观性，综合考虑 公司业务发展和审计工作需求等情况，公司按照《国有企业、上市公司选聘会计师事务所管理办 法》等有关规定，履行了改聘会计事务所相应的选聘程序,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,681,该事项经过公司审计委员会和独立董 事专门会议审议，并经公司第五届董事会第十六次会议审议通过,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,682,2024 年 10 月 25 日，公司 2024 年第二次临时股东大会审议通过了《关于拟改聘会计师事务所的议案》，公司决定聘任信永中和 会计师事务所（特殊普通合伙）为公司 2024 年度财务报告审计及内部控制审计机构,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,683,79 / 271 重庆再升科技股份有限公司2024 年年度报告 公司不存在已委托天职国际开展部分审计工作后又解聘的情况,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,684,公司已就变更会计师事务所 事项与天职国际进行了事前友好沟通，天职国际知悉本事项并确认无异议,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,685,公司前后任会计师事 务所按照《中国注册会计师审计准则第 1153 号——前任注册会计师和后任注册会计师的沟通》和 其他相关规定，积极做好有关沟通、配合及衔接工作,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,686,具体内容详见公司于 2024 年 10 月 9 日刊登在上海证券交易所 www.sse.com.cn 的《再升科技 关于聘任会计师事务所的公告》（公告编号：临 2024-083） 审计期间改聘会计师事务所的情况说明 □适用 √不适用 审计费用较上一年度下降 20%以上（含 20%）的情况说明 √适用 □不适用 2024 年度审计服务收费是按照审计工作量及公允合理的原则，通过选聘确定，2024 年度审计 费用较上年度 65 万元减少 20%，主要原因是 2024 年度公司对子公司合并范围有所减少,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,687,七、面临退市风险的情况 (一)导致退市风险警示的原因 □适用 √不适用 (二)公司拟采取的应对措施 □适用 √不适用 (三)面临终止上市的情况和原因 □适用 √不适用 八、破产重整相关事项 □适用 √不适用 九、重大诉讼、仲裁事项 √本年度公司有重大诉讼、仲裁事项 □本年度公司无重大诉讼、仲裁事项 (一) 诉讼、仲裁事项已在临时公告披露且无后续进展的 √适用 □不适用 事项概述及类型 中华人民共和国最高人民法院（以下简称“最高院”）于 2024 年 4 月 1 日作出（2023）最高法民申 2206 号《民事裁定书》， 最高院认为周介明、王月芬、张明华、太仓创发合伙主张公司及 公司实际控制人郭茂先生等承担连带责任，没有充分证据予以证 明，亦缺乏事实根据及法律依据,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,688,本案所有再审申请人的再审申 请事由均不符合法律规定，本案不应当再审，裁定驳回再审申请 人周介明等人对公司及公司实际控制人郭茂先生的再审申请,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,689,备注：案件详情请见公司在上海证券交易所网站（www.sse.com.cn）及指定信息披露媒体的相关 公告，公告编号：临 2018-086、临 2019-068、临 2019-075、临 2023-051、临 2023-105、临 2024-024 查询索引 详见公司于 2024 年 4 月 9 日刊登在上海证券交易所 网站（www.sse.com.cn）及 指定信息披露媒体的《再升 科技关于涉及诉讼的进展 公告》（公告编号：临 2024-024）,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,690,80 / 271 重庆再升科技股份有限公司2024 年年度报告 (二) 临时公告未披露或有后续进展的诉讼、仲裁情况 □适用 √不适用 (三) 其他说明 □适用 √不适用 十、上市公司及其董事、监事、高级管理人员、控股股东、实际控制人涉嫌违法违规、受到处罚 及整改情况 □适用 √不适用 十一、报告期内公司及其控股股东、实际控制人诚信状况的说明 □适用 √不适用 十二、重大关联交易 (一)与日常经营相关的关联交易 1、 已在临时公告披露且后续实施无进展或变化的事项 □适用 √不适用 2、 已在临时公告披露，但有后续实施的进展或变化的事项 √适用 □不适用 公司于 2024 年 4 月 24 日召开的第五届董事会第十一次会议、第五届监事会第七次会议，审 议通过了《关于 2023 年度关联交易和 2024 年度日常关联交易预计的议案》，总结了公司 2023 年度日常关联交易发生情况，并预计了 2024 年公司与各关联人可能发生的关联交易情况,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,691,详见公 司于 2024 年 4 月 25 日刊登在上海证券交易所网站（www.sse.com.cn）及指定信息披露媒体的《再 升科技关于 2023 年度关联交易和 2024 年度日常关联交易预计的公告》（公告编号：临 2024-033）,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,2024,692,公司于 2024 年 11 月 7 日召开的第五届董事会第十八次会议、第五届监事会第十二次会议， 审议通过了《关于增加 2024 年度日常关联交易预计额度的议案》，公司结合实际发生的交易情况 及对后续业务量的判断，为满足公司正常经营业务的需要，增加关联人迈科隆 2024 年度关联交易 预计额度,0,0,0,0,0,0,0,0,0,0,0,0,0
